key,fare_amount
2014-06-14 13:39:00.000000168,5.887646909163352
2014-06-14 13:39:00.00000031,6.978918274431721
2014-06-14 13:39:00.000000116,6.582817437683735
2014-06-14 13:39:00.00000051,5.242754033550874
2014-06-14 13:39:00.000000193,13.058234901723816
2014-06-14 13:39:00.000000132,13.136774582409924
2014-06-14 13:39:00.000000167,22.042994574302767
2014-06-14 13:39:00.00000044,6.128685362539126
2014-06-14 13:39:00.000000138,7.822461826942274
2014-06-14 13:39:00.00000066,15.671440924923479
2014-06-14 13:39:00.00000063,11.32432451269827
2014-06-14 13:39:00.000000154,11.724521630445677
2014-06-14 13:39:00.00000097,14.054605897405484
2014-06-14 13:39:00.00000067,14.227369137032701
2014-06-14 13:39:00.000000179,7.1900394764476605
2014-06-14 13:39:00.00000092,10.980259973477057
2014-06-14 13:39:00.00000029,5.939425875959889
2014-06-14 13:39:00.000000177,5.936464086862471
2014-06-14 13:39:00.000000192,7.686998427493163
2014-06-14 13:39:00.000000181,6.748746975486133
2014-06-14 13:39:00.000000120,11.05928338104535
2014-06-14 13:39:00.0000008,5.725642694825626
2014-06-14 13:39:00.000000103,4.887574812960145
2014-06-14 13:39:00.00000049,18.634955257460806
2014-06-14 13:39:00.000000108,7.786354157785636
2014-06-14 13:39:00.00000072,5.675473476517511
2014-06-14 13:39:00.000000182,12.620852507471248
2014-06-14 13:39:00.00000061,6.94063840868448
2014-06-14 13:39:00.00000093,9.516503634859633
2014-06-14 13:39:00.000000170,12.220662342399944
2014-06-14 13:39:00.000000147,47.575637900955776
2014-06-14 13:39:00.000000140,5.460739990025106
2014-06-14 13:39:00.000000159,5.061267129713508
2014-06-14 13:39:00.00000012,5.166543346978817
2014-06-14 13:39:00.00000025,7.246293756278877
2014-06-14 13:39:00.000000156,5.686458688198202
2014-06-14 13:39:00.000000152,8.126205698111642
2014-06-14 13:39:00.000000129,10.325694699824254
2014-06-14 13:39:00.000000119,19.849650490914378
2014-06-14 13:39:00.000000118,5.952682122752095
2014-06-14 13:39:00.00000076,5.669975795851549
2014-06-14 13:39:00.000000135,7.7795497216092
2014-06-14 13:39:00.00000023,21.457817780080685
2014-06-14 13:39:00.00000082,10.393790721886674
2014-06-14 13:39:00.000000125,11.770157940294032
2014-06-14 13:39:00.00000075,10.88325688975374
2014-06-14 13:39:00.000000124,7.17038287018251
2014-06-14 13:39:00.000000172,6.843366772466572
2014-06-14 13:39:00.00000024,15.564861805897172
2014-06-14 13:39:00.000000169,14.955949482729691
2014-06-14 13:39:00.00000052,12.049540464785697
2014-06-14 13:39:00.000000161,13.889605918930688
2014-06-14 13:39:00.00000038,8.139444161779892
2014-06-14 13:39:00.00000035,11.059055061764187
2014-06-14 13:39:00.00000053,12.874172646115115
2014-06-14 13:39:00.000000183,6.73242032817579
2014-06-14 13:39:00.000000131,56.6512690062026
2014-06-14 13:39:00.000000180,7.661143326906716
2014-06-14 13:39:00.000000130,9.374424460134696
2014-06-14 13:39:00.00000032,4.812406983058702
2014-06-14 13:39:00.000000148,11.767892243124233
2014-06-14 13:39:00.0000007,10.570294767533074
2014-06-14 13:39:00.00000095,11.97395995498775
2014-06-14 13:39:00.000000144,38.14736958920255
2014-06-14 13:39:00.000000141,33.67929226729611
2014-06-14 13:39:00.000000162,20.626532848190244
2014-06-14 13:39:00.00000018,12.220642678590362
2014-06-14 13:39:00.00000054,9.497529306584282
2014-06-14 13:39:00.00000040,6.750335295720103
2014-06-14 13:39:00.00000096,7.043557841347053
2014-06-14 13:39:00.00000055,26.30699874460048
2014-06-14 13:39:00.000000109,9.38558339176478
2014-06-14 13:39:00.000000151,7.371336668017759
2014-06-14 13:39:00.00000016,11.017715739146363
2014-06-14 13:39:00.00000062,11.097841610264345
2014-06-14 13:39:00.000000191,8.245741846355575
2014-06-14 13:39:00.00000034,8.950658475108014
2014-06-14 13:39:00.000000160,6.798806436123393
2014-06-14 13:39:00.00000013,6.782019627385206
2014-06-14 13:39:00.000000188,5.691753065292953
2014-06-14 13:39:00.00000086,9.00793638794297
2014-06-14 13:39:00.000000185,11.80742539287231
2014-06-14 13:39:00.00000074,9.069702524223544
2014-06-14 13:39:00.00000022,19.12075499771779
2014-06-14 13:39:00.00000036,5.085893416380782
2014-06-14 13:39:00.000000126,4.571364823780713
2014-06-14 13:39:00.000000190,6.652339222911992
2014-06-14 13:39:00.00000042,6.979718711404934
2014-06-14 13:39:00.000000178,7.604686214635999
2014-06-14 13:39:00.000000163,5.067915757031008
2014-06-14 13:39:00.00000020,13.122844883287431
2014-06-14 13:39:00.00000098,6.410165238185109
2014-06-14 13:39:00.000000114,22.7509543922
2014-06-14 13:39:00.00000045,9.588606495128516
2014-06-14 13:39:00.00000094,4.880930602133859
2014-06-14 13:39:00.000000146,11.176180627085017
2014-06-14 13:39:00.00000033,8.871024469816517
2014-06-14 13:39:00.000000143,5.788645379945866
2014-06-14 13:39:00.000000107,6.857830117871368
2014-06-14 13:39:00.00000048,9.730214727418572
2014-06-14 13:39:00.00000043,12.668726582789615
2014-06-14 13:39:00.000000123,9.927718479084263
2014-06-14 13:39:00.000000134,8.982678735955194
2014-06-14 13:39:00.000000142,7.139615923634039
2014-06-14 13:39:00.000000122,11.228287242631701
2014-06-14 13:39:00.000000176,10.27066982165532
2011-12-12 09:42:12.0000004,6.329738413393376
2011-12-12 09:42:12.0000002,4.461247414884973
2011-12-12 09:42:12.0000001,11.006505344981148
2011-12-12 09:42:12.0000003,7.070282267764621
2011-12-12 09:42:12.0000005,7.966762255424417
2013-06-27 00:20:40.0000001,18.215935429398616
2013-06-27 00:20:40.0000003,11.008158253399573
2009-02-20 13:34:16.0000001,8.044955645142819
2009-02-20 13:34:16.0000002,11.307945374338033
2009-02-20 13:34:16.0000003,7.03629327307574
2010-08-22 21:14:08.0000001,29.811599044970553
2010-08-22 21:14:08.0000005,15.130283851297195
2010-08-22 21:14:08.0000003,4.3024502697746465
2010-08-22 21:14:08.0000002,7.314226654875112
2012-08-06 08:58:08.0000002,5.925483671917131
2012-08-06 08:58:08.0000001,18.72266164930994
2013-11-04 08:34:12.0000003,5.462001067473722
2013-11-04 08:34:12.0000001,10.826245734424598
2013-11-04 08:34:12.0000002,11.030532394558099
2011-06-24 20:34:48.0000002,7.7247470842826775
2011-06-24 20:34:48.0000001,17.845396671460403
2011-03-28 20:38:36.0000003,5.773025261919851
2011-03-28 20:38:36.0000004,5.129030711186502
2011-03-28 20:38:36.0000002,7.793211722240088
2011-08-14 20:36:28.0000004,6.099745445388722
2011-08-14 20:36:28.0000001,6.651919025426805
2011-08-14 20:36:28.0000003,20.462365864939738
2011-08-14 20:36:28.0000002,6.3839944092237975
2015-02-21 15:52:44.0000004,20.502967095897514
2015-02-21 15:52:44.0000003,9.721527639085256
2015-02-21 15:52:44.0000002,17.592986191120517
2015-02-21 15:52:44.0000001,10.12112205015336
2013-01-29 11:29:52.0000001,10.119926295175778
2014-09-12 19:03:48.0000001,10.873511159141312
2013-11-09 18:52:40.0000004,9.471401971026834
2013-11-09 18:52:40.0000002,13.118591561413957
2013-04-25 16:10:04.0000001,55.941869668827515
2013-04-25 16:10:04.0000002,8.819686535563996
2013-09-07 14:37:52.0000001,8.173812475695183
2013-09-07 14:37:52.0000002,11.115502232829604
2013-09-07 14:37:52.0000003,5.991578266090155
2011-05-21 13:16:20.0000004,5.462519352912649
2011-05-21 13:16:20.0000001,6.302507107577353
2011-05-21 13:16:20.0000003,9.508938911814449
2011-11-25 16:36:24.0000002,6.207659426982944
2011-11-25 16:36:24.0000001,11.378137310385492
2015-01-31 20:54:04.0000001,5.891842355904548
2010-11-01 23:31:28.0000002,6.564715051744035
2010-11-01 23:31:28.0000001,7.78939244191544
2010-11-01 23:31:28.0000003,9.019625422820909
2011-03-24 15:57:04.0000003,4.557539416463303
2011-03-24 15:57:04.0000001,7.783337030009918
2010-05-10 10:37:04.0000005,5.850641310716146
2010-05-10 10:37:04.0000002,5.525180111167321
2010-05-10 10:37:04.0000003,9.133647330724344
2010-05-10 10:37:04.0000006,8.647982773564019
2012-06-09 16:53:44.0000002,7.948241805347641
2012-08-22 22:39:20.0000003,16.67750627572591
2012-08-22 22:39:20.0000001,4.862935854796777
2012-12-23 02:29:16.0000001,13.944218460538087
2012-06-30 15:55:12.0000004,12.903418006159976
2012-06-30 15:55:12.0000002,6.738042334397571
2012-06-30 15:55:12.0000003,11.380414640438223
2012-06-30 15:55:12.0000001,5.940697428541535
2011-10-02 23:36:00.00000056,10.616601910465018
2011-10-02 23:36:00.00000086,15.96809963203855
2011-10-02 23:36:00.00000081,13.466185370885455
2011-10-02 23:36:00.0000009,3.8393765001324733
2011-10-02 23:36:00.00000041,11.771435037338263
2011-10-02 23:36:00.00000091,3.847612711324521
2011-10-02 23:36:00.0000008,11.347529165084543
2011-10-02 23:36:00.00000015,25.074719776486567
2011-10-02 23:36:00.00000014,8.651745857864316
2011-10-02 23:36:00.00000047,6.803803854552891
2011-10-02 23:36:00.00000076,6.92455636542428
2011-10-02 23:36:00.00000011,6.600281917820099
2011-10-02 23:36:00.00000075,4.967289670352568
2011-10-02 23:36:00.00000035,6.8682666358409685
2011-10-02 23:36:00.00000099,6.085419313544704
2011-10-02 23:36:00.00000062,8.344274632133962
2011-10-02 23:36:00.00000085,8.490840999632937
2011-10-02 23:36:00.00000043,16.76399950504731
2011-10-02 23:36:00.00000071,10.725050305743904
2011-10-02 23:36:00.00000023,5.794856206623804
2011-10-02 23:36:00.00000092,5.549561402072002
2011-10-02 23:36:00.00000037,8.721876687679357
2011-10-02 23:36:00.00000083,9.929810256381595
2011-10-02 23:36:00.00000054,11.950075314522916
2011-10-02 23:36:00.00000073,8.937787806679124
2011-10-02 23:36:00.0000005,7.016824644959437
2011-10-02 23:36:00.00000095,4.759338493258065
2011-10-02 23:36:00.00000088,7.0689847903400835
2011-10-02 23:36:00.00000030,7.799577807111958
2011-10-02 23:36:00.0000007,11.820625042878037
2011-10-02 23:36:00.00000013,8.750189986634046
2011-10-02 23:36:00.00000065,24.05910895386519
2011-10-02 23:36:00.00000089,48.934930650716964
2011-10-02 23:36:00.00000096,7.066220067000376
2011-10-02 23:36:00.00000039,8.93269488844379
2011-10-02 23:36:00.00000038,24.838331576874246
2011-10-02 23:36:00.00000067,17.1742763332802
2011-10-02 23:36:00.00000077,11.164151077949864
2011-10-02 23:36:00.00000020,16.605991934258537
2011-10-02 23:36:00.00000063,15.823512515204131
2011-10-02 23:36:00.00000012,8.041229369877444
2011-10-02 23:36:00.00000058,16.305628720789745
2011-10-02 23:36:00.00000026,9.565377143400838
2011-10-02 23:36:00.00000074,17.832865123018333
2011-10-02 23:36:00.00000059,0.7315003519940665
2011-10-02 23:36:00.00000090,14.061837604986613
2011-10-02 23:36:00.0000004,31.191127725823442
2011-10-02 23:36:00.0000003,14.875437436807005
2011-10-02 23:36:00.00000021,15.58036433075864
2011-10-02 23:36:00.00000097,7.574272800933301
2011-10-02 23:36:00.00000036,17.57909697186917
2011-10-02 23:36:00.00000024,20.138943863124744
2011-10-02 23:36:00.00000082,48.04798319404164
2011-10-02 23:36:00.000000100,7.3213062746428355
2011-10-02 23:36:00.00000040,3.2273803197912327
2011-10-02 23:36:00.00000022,4.400675816638095
2013-03-21 12:47:28.0000006,11.449281444037682
2013-03-21 12:47:28.0000008,11.010913148385898
2013-03-21 12:47:28.0000003,12.29681792456555
2013-03-21 12:47:28.0000005,6.609829806157189
2013-03-21 12:47:28.0000002,8.392035169723016
2013-06-07 03:02:56.0000002,18.01946779747424
2013-06-07 03:02:56.0000001,6.563622800086273
2010-09-05 22:31:32.0000002,66.54014317147684
2013-07-12 23:33:24.0000001,10.19782483538868
2009-12-03 02:32:08.0000001,18.593646524308692
2009-10-15 03:50:36.0000001,5.044025663071797
2011-09-25 22:36:32.0000002,21.119967889133633
2011-09-25 22:36:32.0000001,11.3260201089629
2015-06-08 20:02:56.0000001,10.038544662001062
2014-07-16 08:03:32.0000002,11.439873753239244
2014-07-16 08:03:32.0000001,12.582335765364201
2011-12-15 13:14:32.0000002,8.589297530328835
2011-12-15 13:14:32.0000001,5.355586483662464
2011-10-11 22:13:48.0000002,13.030861268660457
2011-10-11 22:13:48.0000005,9.035904668955316
2011-10-11 22:13:48.0000003,7.0169942676577515
2013-09-14 16:53:20.0000001,9.388968097255303
2013-09-14 16:53:20.0000002,10.923148424777343
2014-02-06 09:09:56.0000004,5.383968870964006
2014-02-06 09:09:56.0000003,6.158225325927545
2014-02-06 09:09:56.0000001,5.125886971200062
2009-06-10 16:55:00.00000081,28.738180369258437
2009-06-10 16:55:00.00000029,5.559868187445975
2009-06-10 16:55:00.000000109,8.279387387677026
2009-06-10 16:55:00.00000098,47.16924823149734
2009-06-10 16:55:00.00000054,9.190265508724059
2009-06-10 16:55:00.00000021,31.155702418165216
2009-06-10 16:55:00.00000012,8.723980866429926
2009-06-10 16:55:00.00000033,5.622988410848058
2009-06-10 16:55:00.00000024,8.83497997129526
2009-06-10 16:55:00.00000099,10.805594058658462
2009-06-10 16:55:00.0000009,7.563587241787997
2009-06-10 16:55:00.000000158,5.140143542662532
2009-06-10 16:55:00.000000141,4.653500345493311
2009-06-10 16:55:00.00000093,7.8691892816403675
2009-06-10 16:55:00.000000161,9.947407531826125
2009-06-10 16:55:00.00000088,5.533481292214067
2009-06-10 16:55:00.0000003,8.745179549973535
2009-06-10 16:55:00.00000018,5.583102122513012
2009-06-10 16:55:00.00000047,7.101891062408202
2009-06-10 16:55:00.000000154,10.586435920798092
2009-06-10 16:55:00.000000131,7.905260879514806
2009-06-10 16:55:00.00000046,13.200537199860076
2009-06-10 16:55:00.0000004,5.6013934763431905
2009-06-10 16:55:00.000000107,7.039396715658515
2009-06-10 16:55:00.000000114,6.284737692760856
2009-06-10 16:55:00.000000117,8.063252401472907
2009-06-10 16:55:00.000000162,10.597333317844763
2009-06-10 16:55:00.00000049,10.412211556261369
2009-06-10 16:55:00.00000069,7.135183160581895
2009-06-10 16:55:00.000000111,8.695737250887
2009-06-10 16:55:00.00000083,4.41592497007928
2009-06-10 16:55:00.000000166,56.427674760401366
2009-06-10 16:55:00.000000135,9.702022195299808
2009-06-10 16:55:00.00000044,31.440848486417508
2009-06-10 16:55:00.00000085,8.51931610306054
2009-06-10 16:55:00.000000115,6.552083625473184
2009-06-10 16:55:00.000000108,6.208440709099765
2009-06-10 16:55:00.00000034,5.699248270314289
2009-06-10 16:55:00.00000060,14.88359179134527
2009-06-10 16:55:00.000000120,5.411575923899042
2009-06-10 16:55:00.000000174,31.64120320872924
2009-06-10 16:55:00.0000007,6.839154891437777
2009-06-10 16:55:00.000000159,7.409632911392048
2009-06-10 16:55:00.000000171,23.51638165440464
2009-06-10 16:55:00.000000145,12.470427490969167
2009-06-10 16:55:00.00000074,8.28357961608965
2009-06-10 16:55:00.000000138,11.235093998996074
2009-06-10 16:55:00.00000048,5.2104924244155955
2009-06-10 16:55:00.000000101,5.484020929893846
2009-06-10 16:55:00.000000153,5.487426173575989
2009-06-10 16:55:00.0000002,8.96704500149151
2009-06-10 16:55:00.00000037,9.44235133225317
2009-06-10 16:55:00.000000151,10.330205193553718
2009-06-10 16:55:00.000000127,30.27730157942632
2009-06-10 16:55:00.000000144,34.545077758659154
2009-06-10 16:55:00.000000165,12.535133907018746
2009-06-10 16:55:00.0000008,5.058835954054775
2009-06-10 16:55:00.000000122,7.666573579536143
2009-06-10 16:55:00.00000055,29.648092196766843
2009-06-10 16:55:00.00000079,5.025887923990968
2009-06-10 16:55:00.00000016,16.6137151014561
2009-06-10 16:55:00.000000160,16.915818004902174
2009-06-10 16:55:00.000000139,6.506536687449547
2009-06-10 16:55:00.00000075,5.286957287084182
2009-06-10 16:55:00.00000017,6.702349446804997
2009-06-10 16:55:00.00000070,5.4553374083414
2009-06-10 16:55:00.000000118,10.710098049226099
2009-06-10 16:55:00.00000066,12.20318181970151
2009-06-10 16:55:00.000000164,5.536748446748097
2009-06-10 16:55:00.000000100,10.47066989687305
2009-06-10 16:55:00.00000082,8.882351120423765
2009-06-10 16:55:00.00000090,12.255094111351312
2009-06-10 16:55:00.000000125,12.693316598089124
2009-06-10 16:55:00.000000149,6.696009529997456
2009-06-10 16:55:00.00000068,11.732269092254818
2009-06-10 16:55:00.00000039,6.169397843732931
2009-06-10 16:55:00.000000124,4.690324321425801
2009-06-10 16:55:00.00000053,7.614610892003453
2009-06-10 16:55:00.00000045,9.171578363398595
2009-06-10 16:55:00.000000102,5.6685765409529605
2009-06-10 16:55:00.000000140,7.4103128547701544
2009-06-10 16:55:00.000000148,7.5253632008481315
2009-06-10 16:55:00.000000147,6.567157386563951
2009-06-10 16:55:00.00000097,8.050308829576721
2009-06-10 16:55:00.00000094,6.705513063352732
2009-06-10 16:55:00.00000078,7.906280232626594
2009-06-10 16:55:00.00000035,6.271658417669963
2009-06-10 16:55:00.00000072,7.80722522706284
2009-06-10 16:55:00.00000031,5.2562933061703045
2009-06-10 16:55:00.00000056,7.707475887937044
2009-06-10 16:55:00.000000128,16.798146508520684
2009-06-10 16:55:00.00000057,6.8989723635811435
2009-06-10 16:55:00.00000030,7.602520196313458
2009-06-10 16:55:00.00000043,10.90119850022469
2009-06-10 16:55:00.000000146,7.387257781688722
2009-06-10 16:55:00.00000010,7.8610641715326475
2009-06-10 16:55:00.00000067,10.948916719112358
2009-06-10 16:55:00.000000119,5.579645068241708
2009-06-10 16:55:00.00000076,17.059807757324005
2009-06-10 16:55:00.00000025,6.7658329998864986
2009-06-10 16:55:00.00000071,16.12275631838204
2009-06-10 16:55:00.000000143,9.304746404012574
2013-06-26 11:19:36.0000002,4.372786859553972
2014-09-05 10:02:48.0000004,4.801798011459387
2014-09-05 10:02:48.0000002,9.448126648332467
2014-09-05 10:02:48.0000001,39.94622483124454
2014-09-05 10:02:48.0000003,9.694611039507691
2012-09-19 12:31:40.0000001,10.107476184038275
2012-09-19 12:31:40.0000002,6.4877576213080035
2009-03-22 04:31:40.0000002,19.18566634168967
2009-08-27 02:31:44.0000001,18.282450949154132
2009-05-02 20:11:32.0000001,9.242413204364114
2009-05-02 20:11:32.0000004,8.923011860265351
2011-02-20 02:31:16.0000002,7.506848234633863
2011-02-20 02:31:16.0000001,19.41232242563674
2011-06-24 12:03:00.00000010,6.100936320510144
2011-06-24 12:03:00.00000067,11.39034003116999
2011-06-24 12:03:00.00000071,11.399760451882534
2011-06-24 12:03:00.000000100,7.031221866135593
2011-06-24 12:03:00.000000145,8.090960618921827
2011-06-24 12:03:00.000000152,10.20289965635777
2011-06-24 12:03:00.00000026,13.293712132891825
2011-06-24 12:03:00.000000199,5.965680640793473
2011-06-24 12:03:00.000000195,5.428748519333175
2011-06-24 12:03:00.000000119,5.845308363155092
2011-06-24 12:03:00.00000086,7.3957347497271835
2011-06-24 12:03:00.00000012,7.09880048681127
2011-06-24 12:03:00.00000097,20.933182626039482
2011-06-24 12:03:00.00000058,4.935197367759848
2011-06-24 12:03:00.000000176,4.596017777819457
2011-06-24 12:03:00.000000139,4.225238702576133
2011-06-24 12:03:00.00000048,6.894077181215163
2011-06-24 12:03:00.000000159,6.677185361713481
2011-06-24 12:03:00.00000079,5.8637316779450614
2011-06-24 12:03:00.000000138,7.0080305470796995
2011-06-24 12:03:00.000000135,11.482564641588517
2011-06-24 12:03:00.000000173,7.908842448336617
2011-06-24 12:03:00.000000162,12.367539967618276
2011-06-24 12:03:00.00000018,10.44852138847913
2011-06-24 12:03:00.000000136,6.7286437437228095
2011-06-24 12:03:00.000000185,8.443496891140791
2011-06-24 12:03:00.00000069,6.670431013763909
2011-06-24 12:03:00.000000105,7.109386341457092
2011-06-24 12:03:00.000000180,7.132336052042954
2011-06-24 12:03:00.00000053,10.283579441619812
2011-06-24 12:03:00.000000142,7.234812620487204
2011-06-24 12:03:00.000000188,9.810423939435443
2011-06-24 12:03:00.00000089,4.102747110188384
2011-06-24 12:03:00.000000109,7.75907815631639
2011-06-24 12:03:00.00000074,6.7774829934794285
2011-06-24 12:03:00.000000113,9.972144246189059
2011-06-24 12:03:00.00000044,6.03632770831925
2011-06-24 12:03:00.000000183,6.030453168537421
2011-06-24 12:03:00.00000047,7.890864700320566
2011-06-24 12:03:00.0000006,10.368121405166182
2011-06-24 12:03:00.0000005,8.842150341806882
2011-06-24 12:03:00.000000200,10.57046558829326
2011-06-24 12:03:00.000000127,8.71557631753302
2011-06-24 12:03:00.000000120,11.317442450373902
2011-06-24 12:03:00.000000133,6.008151561683427
2011-06-24 12:03:00.00000073,6.111083282433361
2011-06-24 12:03:00.000000101,4.549400258689461
2011-06-24 12:03:00.000000187,10.255260534282412
2011-06-24 12:03:00.000000122,9.182682149379458
2011-06-24 12:03:00.000000175,5.931533380317398
2011-06-24 12:03:00.000000154,10.242804175817888
2011-06-24 12:03:00.000000197,7.786716329801188
2011-06-24 12:03:00.00000017,8.035456600576207
2011-06-24 12:03:00.000000186,10.445838585501726
2011-06-24 12:03:00.00000020,9.364763832032553
2011-06-24 12:03:00.00000035,10.018968705278034
2011-06-24 12:03:00.000000193,8.215743627465768
2011-06-24 12:03:00.000000201,8.364174825006039
2011-06-24 12:03:00.00000054,26.454044338082806
2011-06-24 12:03:00.00000075,8.22073660955721
2011-06-24 12:03:00.000000114,7.851867765272789
2011-06-24 12:03:00.00000062,28.131457014809634
2011-06-24 12:03:00.00000055,25.356268165020346
2011-06-24 12:03:00.00000025,5.935671957152667
2011-06-24 12:03:00.00000022,5.395716986371857
2011-06-24 12:03:00.000000144,13.41432651355881
2011-06-24 12:03:00.000000177,6.499350142058589
2011-06-24 12:03:00.000000124,5.806487447822954
2011-06-24 12:03:00.00000094,4.3972345356681375
2011-06-24 12:03:00.00000041,6.889337454013927
2011-06-24 12:03:00.000000141,7.14168443510181
2011-06-24 12:03:00.00000092,8.572042948995827
2011-06-24 12:03:00.000000189,17.44236924477587
2011-06-24 12:03:00.000000171,10.87914759457465
2011-06-24 12:03:00.000000157,7.308769919277837
2011-06-24 12:03:00.000000179,7.65619036005761
2011-06-24 12:03:00.000000107,12.179688826672816
2011-06-24 12:03:00.00000095,15.47499072756115
2011-06-24 12:03:00.00000076,17.66384964409439
2011-06-24 12:03:00.000000156,7.462370910175817
2011-06-24 12:03:00.000000111,30.512536862303413
2011-06-24 12:03:00.000000116,8.448988255133361
2011-06-24 12:03:00.00000033,10.36396566364275
2011-06-24 12:03:00.00000082,4.9207667085992455
2011-06-24 12:03:00.00000078,5.47662366394921
2011-06-24 12:03:00.00000051,6.536015735740855
2011-06-24 12:03:00.000000143,11.826436979452424
2011-06-24 12:03:00.000000126,13.58965905447122
2011-06-24 12:03:00.00000088,9.943665992410855
2011-06-24 12:03:00.000000191,17.81124667515997
2011-06-24 12:03:00.00000063,12.43257246563979
2011-06-24 12:03:00.00000045,15.020543499219853
2011-06-24 12:03:00.00000060,7.4432125854567825
2011-06-24 12:03:00.00000040,33.15914552209125
2011-06-24 12:03:00.00000057,9.467076657491198
2011-06-24 12:03:00.00000013,6.280321929205878
2011-06-24 12:03:00.00000068,29.96468613508245
2011-06-24 12:03:00.000000165,4.499085679266108
2011-06-24 12:03:00.00000056,6.0800063106813775
2011-06-24 12:03:00.000000150,8.104112417749771
2011-06-24 12:03:00.00000052,5.705745124260962
2011-06-24 12:03:00.00000085,50.28003214572934
2011-06-24 12:03:00.000000190,8.069588252929606
2011-06-24 12:03:00.00000072,6.6590085167706485
2011-06-24 12:03:00.000000137,5.579837179424865
2011-06-24 12:03:00.000000102,5.919189123972419
2011-06-24 12:03:00.000000106,8.562108250018955
2011-06-24 12:03:00.000000118,5.089619938937376
2011-06-24 12:03:00.00000046,14.385943498963192
2011-06-24 12:03:00.000000110,11.761898766391255
2011-06-24 12:03:00.000000181,6.273906395254347
2011-06-24 12:03:00.000000194,5.343498681985529
2011-06-24 12:03:00.00000061,13.605142866083106
2011-06-24 12:03:00.0000001,11.365093395899112
2011-06-24 12:03:00.00000087,8.779905304921527
2011-06-24 12:03:00.00000066,5.693961545749896
2011-06-24 12:03:00.000000146,6.677966017890507
2011-06-24 12:03:00.000000149,49.470287679771175
2011-06-24 12:03:00.00000038,11.453450906668724
2011-06-24 12:03:00.000000196,8.814664544535775
2011-06-24 12:03:00.00000093,8.892545310696242
2011-06-24 12:03:00.000000170,5.583805960093214
2011-06-24 12:03:00.000000168,9.433821564369925
2011-06-24 12:03:00.0000002,12.862123458179372
2011-06-24 12:03:00.00000042,13.002221171798888
2014-06-15 07:06:00.0000006,4.171650169576943
2014-06-15 07:06:00.00000037,8.82025415047903
2014-06-15 07:06:00.00000025,6.17355438881913
2014-06-15 07:06:00.0000008,10.642437457739282
2014-06-15 07:06:00.00000036,47.320186988494335
2014-06-15 07:06:00.00000042,24.813852468690968
2014-06-15 07:06:00.00000033,4.612722083427131
2014-06-15 07:06:00.00000013,11.620039959473072
2014-06-15 07:06:00.00000035,55.77878399386679
2014-06-15 07:06:00.00000030,8.649513673009293
2014-06-15 07:06:00.00000024,7.1450956869762345
2014-06-15 07:06:00.00000031,9.382006910808226
2014-06-15 07:06:00.0000009,14.811944181946549
2014-06-15 07:06:00.00000039,55.20677271714503
2014-06-15 07:06:00.00000010,3.603400551072106
2014-06-15 07:06:00.00000019,14.263359612964711
2014-06-15 07:06:00.00000041,7.311169145317349
2014-06-15 07:06:00.00000028,17.129544194608574
2014-06-15 07:06:00.00000014,52.53938428954638
2014-06-15 07:06:00.0000003,13.608092937801903
